gene	mean	median	longest_isoform	merged
ENSMUSG00002076111	285	285	285	285
ENSMUSG00000049653	1634	1634	1664	1700
ENSMUSG00000093169	90	90	90	90
ENSMUSG00000071724	1023	920	1909	2149
ENSMUSG00000022562	1460	761	4081	5837
ENSMUSG00000034259	1270	1728	1796	1945
ENSMUSG00000022561	1003	770	2237	2947
ENSMUSG00000063875	747	747	747	747
ENSMUSG00000022551	922	737	1791	2154
ENSMUSG00000022552	1153	854	1905	3815
ENSMUSG00000022553	923	765	1743	2412
ENSMUSG00000109179	6581	6581	6581	6581
ENSMUSG00000022554	982	611	1993	2200
ENSMUSG00000060794	1197	1518	2055	2073
ENSMUSG00000099260	60	60	60	60
ENSMUSG00000051225	1531	1189	2876	3171
ENSMUSG00000101892	1012	995	1672	2666
ENSMUSG00000022362	613	424	1326	1732
ENSMUSG00000064597	136	136	136	136
ENSMUSG00000022361	3163	3581	5212	6031
ENSMUSG00000022360	2997	2745	5684	16023
ENSMUSG00000022359	744	747	1383	2625
ENSMUSG00000089504	62	62	62	62
ENSMUSG00000080461	127	127	127	127
ENSMUSG00000022358	6976	6976	6976	6976
ENSMUSG00000086801	3821	3821	3821	3821
ENSMUSG00000022357	2212	2212	2212	2212
ENSMUSG00000055114	1371	1371	1371	1371
ENSMUSG00000115576	1390	1390	1390	1390
ENSMUSG00000037119	1954	775	5560	6627
ENSMUSG00000115547	672	672	672	672
ENSMUSG00000022295	1366	569	4927	5601
ENSMUSG00000115620	2766	2766	2766	2766
ENSMUSG00000022296	2919	2492	4185	4363
ENSMUSG00000114994	3815	3815	3815	3815
ENSMUSG00000115070	1774	1774	1774	1774
ENSMUSG00000097875	2901	2901	2901	2901
ENSMUSG00000022297	2052	750	4325	4818
ENSMUSG00000115508	851	851	851	851
ENSMUSG00000077470	131	131	131	131
ENSMUSG00000115841	399	399	399	399
ENSMUSG00000054196	801	754	1166	1593
ENSMUSG00000022299	2343	1408	5905	6081
ENSMUSG00000067614	1963	1963	1963	1963
ENSMUSG00000116011	2528	2528	2528	2528
ENSMUSG00000067613	1403	1403	1757	1842
ENSMUSG00000116107	187	187	187	187
ENSMUSG00000116188	349	349	349	349
ENSMUSG00000116336	2359	2359	2359	2359
ENSMUSG00000044294	1495	1495	2570	2640
ENSMUSG00000049548	2110	2110	2110	2110
ENSMUSG00000048699	2534	2534	2534	2534
ENSMUSG00002075773	138	138	138	138
ENSMUSG00002076745	129	129	129	129
ENSMUSG00000115035	882	882	882	882
ENSMUSG00000115502	164	164	164	164
ENSMUSG00000115013	732	732	732	732
ENSMUSG00000115397	1432	1432	1432	1432
ENSMUSG00000114999	2308	2308	2308	2308
ENSMUSG00000091119	873	798	1327	1358
ENSMUSG00000115854	343	343	343	343
ENSMUSG00000016942	1605	1746	3192	3359
ENSMUSG00000068227	3044	3044	4194	4287
ENSMUSG00000044933	2361	2361	4275	4320
ENSMUSG00000068226	441	441	441	441
ENSMUSG00000033220	1250	459	3038	3103
ENSMUSG00000033287	911	855	1632	2541
ENSMUSG00000088364	67	67	67	67
ENSMUSG00000116314	457	457	457	457
ENSMUSG00000116088	447	447	447	447
ENSMUSG00000096173	204	204	204	204
ENSMUSG00000068391	1174	871	2114	2353
ENSMUSG00000047921	3108	2828	4529	10099
ENSMUSG00000106847	4725	4725	4725	4725
ENSMUSG00000001655	2461	2461	2461	2461
ENSMUSG00000050328	1031	1031	1031	1031
ENSMUSG00002075590	69	69	69	69
ENSMUSG00002075846	98	98	98	98
ENSMUSG00002076973	175	175	175	175
ENSMUSG00002076870	157	157	157	157
ENSMUSG00000001656	2021	2021	2021	2021
ENSMUSG00000022484	1909	1909	1909	1909
ENSMUSG00000022485	1769	1769	2923	3089
ENSMUSG00000065488	85	85	85	85
ENSMUSG00000036139	1504	1504	2374	2430
ENSMUSG00000001657	2045	2045	2223	2832
ENSMUSG00000001661	1005	896	1581	2408
ENSMUSG00000076010	92	92	92	92
ENSMUSG00000086903	2009	2009	2009	2009
ENSMUSG00000100880	762	762	762	762
ENSMUSG00000116380	1430	1430	1430	1430
ENSMUSG00000099600	151	151	151	151
ENSMUSG00000022587	1449	1742	2172	3782
ENSMUSG00000022586	888	888	1156	1156
ENSMUSG00000101132	592	592	592	592
ENSMUSG00000103457	581	581	581	581
ENSMUSG00000075602	783	857	955	1205
ENSMUSG00000100287	3503	3503	3503	3503
ENSMUSG00000101082	214	214	214	214
ENSMUSG00000079018	620	540	844	1677
ENSMUSG00000099775	406	406	406	406
ENSMUSG00000099452	476	476	476	476
ENSMUSG00000120014	505	505	505	505
ENSMUSG00000120063	980	980	980	980
ENSMUSG00000120185	1071	1071	1071	1071
ENSMUSG00000120209	691	691	691	691
ENSMUSG00000096956	1526	1526	1526	1526
ENSMUSG00000120138	792	792	792	792
ENSMUSG00000120225	985	985	985	985
ENSMUSG00000115771	527	527	527	527
ENSMUSG00000120411	516	516	516	516
ENSMUSG00000116498	1058	1058	1402	1780
ENSMUSG00000120469	1677	1677	1677	1677
ENSMUSG00000120494	1176	1176	1176	1176
ENSMUSG00000115810	903	903	903	903
ENSMUSG00000120543	1484	1484	1484	1484
ENSMUSG00000101356	1729	1729	1729	1729
ENSMUSG00000120545	474	474	474	474
ENSMUSG00000116518	865	865	1245	1525
ENSMUSG00000120582	437	437	437	437
ENSMUSG00000097286	3098	1429	8257	9724
ENSMUSG00000116004	564	564	614	641
ENSMUSG00000120755	1314	1314	1314	1314
ENSMUSG00000115230	984	984	1377	1611
ENSMUSG00000120383	565	575	656	832
ENSMUSG00000120767	393	393	393	393
ENSMUSG00000115970	889	904	1066	1803
ENSMUSG00000120799	452	452	452	452
ENSMUSG00000115367	737	627	1064	1129
ENSMUSG00000120817	636	636	636	636
ENSMUSG00000120783	750	750	750	750
ENSMUSG00000120518	633	633	633	633
ENSMUSG00000056089	685	685	718	718
ENSMUSG00000116305	1291	1304	1674	4545
ENSMUSG00000099758	1346	1509	1731	1872
ENSMUSG00000102385	514	514	514	514
ENSMUSG00000120284	1092	1092	1687	1687
ENSMUSG00000115699	1067	1067	1599	1752
ENSMUSG00000120535	705	705	705	705
ENSMUSG00000097068	1494	1612	1859	4884
ENSMUSG00000120954	1793	1793	1793	1793
ENSMUSG00000120397	443	443	539	730
ENSMUSG00000120070	1530	1530	1530	1530
ENSMUSG00000109770	912	800	1375	3415
ENSMUSG00000115317	1104	1294	1470	1739
ENSMUSG00000120195	718	718	718	718
ENSMUSG00000121031	906	906	906	906
ENSMUSG00000096971	1611	1787	2787	7097
ENSMUSG00000097039	1456	1364	3319	12364
ENSMUSG00000121082	2305	2305	2305	2305
ENSMUSG00000121083	1802	1802	1802	1802
ENSMUSG00000072618	2108	2108	2108	2108
ENSMUSG00000116097	604	452	910	1328
ENSMUSG00000075555	734	689	1329	3722
ENSMUSG00000121113	515	515	515	515
ENSMUSG00000121069	4975	4975	4975	4975
ENSMUSG00000121114	874	874	874	874
ENSMUSG00000120224	680	680	680	680
ENSMUSG00000121117	358	358	358	358
ENSMUSG00000116295	765	731	1300	1866
ENSMUSG00000120356	571	468	848	873
ENSMUSG00000115137	1411	1714	1810	2702
ENSMUSG00000090002	583	583	583	583
ENSMUSG00000120264	563	494	1118	1571
ENSMUSG00000121118	511	511	511	511
ENSMUSG00000100599	634	493	1428	2227
ENSMUSG00000087331	863	904	1263	1381
ENSMUSG00000120923	1446	1446	1446	1446
ENSMUSG00000121167	1650	1650	1650	1650
ENSMUSG00000120282	1106	496	2331	2372
ENSMUSG00000121182	309	309	309	309
ENSMUSG00000121185	1126	1126	1126	1126
ENSMUSG00000120785	273	273	273	273
ENSMUSG00000121200	172	172	172	172
ENSMUSG00000115681	834	662	2090	4740
ENSMUSG00000115924	1976	1753	3120	3267
ENSMUSG00000120390	378	378	378	378
ENSMUSG00000120875	435	435	435	435
ENSMUSG00000116066	961	970	1050	1099
ENSMUSG00000120528	1000	1000	1000	1000
ENSMUSG00000120309	1177	1176	2036	3028
ENSMUSG00000120294	759	781	970	1746
ENSMUSG00000115867	1202	1114	1755	2584
ENSMUSG00002076338	60	60	60	60
ENSMUSG00000115931	736	736	736	736
ENSMUSG00000047347	2968	2968	2968	2968
ENSMUSG00000116490	315	315	315	315
ENSMUSG00000116104	314	314	314	314
ENSMUSG00000116219	736	736	736	736
ENSMUSG00002076526	60	60	60	60
ENSMUSG00000096852	1843	1654	3862	3880
ENSMUSG00002076408	60	60	60	60
ENSMUSG00000116368	883	883	883	883
ENSMUSG00000116319	1876	1876	1876	1876
ENSMUSG00000115914	1513	1513	1513	1513
ENSMUSG00002075376	60	60	60	60
ENSMUSG00000094559	1488	1660	2071	2776
ENSMUSG00000116130	401	401	401	401
ENSMUSG00000118516	2352	2352	3078	3250
ENSMUSG00002075413	57	57	57	57
ENSMUSG00000119999	2230	2230	2230	2230
ENSMUSG00000115908	1494	1494	1494	1494
ENSMUSG00000116341	1473	1473	1473	1473
ENSMUSG00000116117	798	798	798	798
ENSMUSG00000116071	263	263	263	263
ENSMUSG00000068083	1483	1483	1803	1805
ENSMUSG00000058613	1503	1503	1503	1503
ENSMUSG00002076806	60	60	60	60
ENSMUSG00000022445	1179	1246	1700	1792
ENSMUSG00000116280	996	996	996	996
ENSMUSG00000112930	1482	1482	1482	1482
ENSMUSG00000121298	506	506	506	506
ENSMUSG00000099435	512	512	512	512
ENSMUSG00000121306	761	761	813	843
ENSMUSG00000062543	735	735	735	735
ENSMUSG00000121310	1133	1133	1133	1133
ENSMUSG00000093867	736	736	736	736
ENSMUSG00000121311	1244	1025	1911	3175
ENSMUSG00000100127	1375	1375	1375	1375
ENSMUSG00000121312	967	637	1932	2099
ENSMUSG00000116383	841	841	841	841
ENSMUSG00000121431	663	663	663	663
ENSMUSG00000116129	990	990	990	990
ENSMUSG00000121433	607	607	607	607
ENSMUSG00000102051	405	405	405	405
ENSMUSG00000121499	1051	879	1975	2160
ENSMUSG00000075517	1480	1480	1480	1480
ENSMUSG00000121506	1916	1821	2776	4280
ENSMUSG00000116354	549	549	549	549
ENSMUSG00000121507	924	655	2326	3145
ENSMUSG00000121214	459	459	459	459
ENSMUSG00000072584	1222	1222	1222	1222
ENSMUSG00000097938	827	827	827	827
ENSMUSG00000116307	1112	1112	1749	1749
ENSMUSG00000022440	1503	2191	2402	2702
ENSMUSG00000064373	993	627	2085	2842
ENSMUSG00000033075	2798	2830	6575	11873
ENSMUSG00000088325	129	129	129	129
ENSMUSG00000033065	1943	2798	2879	3340
ENSMUSG00000048175	1384	1131	2226	2410
ENSMUSG00000029875	2977	2977	2977	2977
ENSMUSG00000075427	1388	1388	2083	2569
ENSMUSG00000090129	1220	948	1776	2706
ENSMUSG00000059460	1601	894	3821	3821
ENSMUSG00000048077	1308	1308	1308	1308
ENSMUSG00000022987	4250	4250	4288	4288
ENSMUSG00000062037	3145	3145	5330	5330
ENSMUSG00000051793	942	942	966	966
ENSMUSG00000056184	1747	1747	2392	2392
ENSMUSG00000116514	261	261	261	261
ENSMUSG00000022427	982	783	1569	1651
ENSMUSG00000022426	3440	3440	3440	3440
ENSMUSG00000116239	221	221	221	221
ENSMUSG00000042535	895	616	3449	4001
ENSMUSG00002076066	124	124	124	124
ENSMUSG00000042524	2294	2746	4413	5420
ENSMUSG00000089796	1615	1615	1615	1615
ENSMUSG00000087543	5404	5404	5404	5404
ENSMUSG00000022420	965	853	1472	2391
ENSMUSG00000089837	1307	1307	1453	1453
ENSMUSG00000089715	2458	786	7850	10609
ENSMUSG00000115971	2556	2556	2556	2556
ENSMUSG00000116283	3355	3355	3355	3355
ENSMUSG00000115902	3589	3589	3589	3589
ENSMUSG00000009585	1482	1455	3053	9454
ENSMUSG00000053411	1719	710	6057	6487
ENSMUSG00000000489	1535	1407	2944	4161
ENSMUSG00000099222	57	57	57	57
ENSMUSG00000022421	3002	3002	5006	5170
ENSMUSG00000116125	629	629	629	629
ENSMUSG00000120517	688	688	688	688
ENSMUSG00000060036	1103	824	1877	3175
ENSMUSG00000077734	94	94	94	94
ENSMUSG00002075255	93	93	93	93
ENSMUSG00000105167	108	108	108	108
ENSMUSG00000064884	107	107	107	107
ENSMUSG00000022415	1513	697	4180	4808
ENSMUSG00000121045	575	575	575	575
ENSMUSG00000022414	1323	504	2964	3360
ENSMUSG00000077181	132	132	132	132
ENSMUSG00000038736	2629	2600	5077	13256
ENSMUSG00000022338	1311	807	3000	5763
ENSMUSG00000118768	107	107	107	107
ENSMUSG00000038725	7683	9448	12949	18536
ENSMUSG00000022340	3062	3026	4113	7702
ENSMUSG00000121576	78	78	78	78
ENSMUSG00000022339	1486	1772	1945	2459
ENSMUSG00000022557	1132	690	2491	2957
ENSMUSG00000034161	1521	1521	2007	2007
ENSMUSG00000022556	1615	1970	3133	7099
ENSMUSG00000022555	831	761	1888	3056
ENSMUSG00000120979	1640	1640	1640	1640
ENSMUSG00000116234	252	252	252	252
ENSMUSG00000022559	1207	1148	2091	2170
ENSMUSG00000022560	4089	4089	5289	5499
ENSMUSG00000022550	1326	1200	2262	3633
ENSMUSG00000116238	3039	3039	3039	3039
ENSMUSG00000116145	1608	1608	1608	1608
ENSMUSG00000034022	1480	820	4518	5637
ENSMUSG00000063354	1556	1549	2750	3106
ENSMUSG00000115987	1353	1136	2148	2304
ENSMUSG00000059323	1313	607	4235	4956
ENSMUSG00000004187	2261	3063	3218	3932
ENSMUSG00000033837	936	936	1365	1365
ENSMUSG00000033819	1586	1611	2827	4119
ENSMUSG00000120401	1184	1184	1184	1184
ENSMUSG00000022546	1638	1782	2804	2941
ENSMUSG00000019080	850	427	2246	2456
ENSMUSG00000033762	2993	3744	3984	4342
ENSMUSG00000033728	2227	2189	4849	5647
ENSMUSG00000033707	943	594	1904	2202
ENSMUSG00000116138	1565	1787	2364	2381
ENSMUSG00000033697	2158	699	4587	7367
ENSMUSG00000090429	355	355	355	355
ENSMUSG00000022526	2701	3096	4036	4387
ENSMUSG00000116024	1021	1021	1384	1755
ENSMUSG00000003970	898	851	1020	1359
ENSMUSG00000054967	1274	1126	2212	2669
ENSMUSG00000115920	1356	1356	1356	1356
ENSMUSG00000063236	1232	1121	1646	1916
ENSMUSG00000116339	991	991	1199	1199
ENSMUSG00000116272	638	638	638	638
ENSMUSG00000053929	1688	1683	2933	3503
ENSMUSG00000121583	3959	3959	3959	3959
ENSMUSG00000121584	1287	1219	1601	1787
ENSMUSG00000116396	1237	1237	1237	1237
ENSMUSG00000016624	1816	1646	3639	4264
ENSMUSG00000097954	1002	1002	1002	1002
ENSMUSG00000116491	868	868	868	868
ENSMUSG00000100967	8038	8038	8038	8038
ENSMUSG00000120310	1478	1478	1478	1478
ENSMUSG00000016619	3333	3333	4766	4894
ENSMUSG00000036046	4334	5069	6845	9604
ENSMUSG00000080441	98	98	98	98
ENSMUSG00000108748	2064	2064	2064	2064
ENSMUSG00000003352	1643	2477	2734	4010
ENSMUSG00000003360	1757	889	3411	6229
ENSMUSG00000054855	1364	1034	2203	2967
ENSMUSG00000116482	517	517	517	517
ENSMUSG00000003354	1233	1233	1900	1992
ENSMUSG00000003355	1486	1314	2411	2706
ENSMUSG00000051853	1825	505	4566	4824
ENSMUSG00000022996	1895	1807	2709	3401
ENSMUSG00000022997	2378	2378	2378	2378
ENSMUSG00000059213	2056	2056	3745	3781
ENSMUSG00000097414	989	411	2224	2359
ENSMUSG00000067713	799	696	1652	2175
ENSMUSG00000048154	8349	899	19823	19931
ENSMUSG00000115980	285	285	285	285
ENSMUSG00000116506	1439	1439	1439	1439
ENSMUSG00000023755	979	861	1604	3035
ENSMUSG00000023000	2468	2468	4242	4399
ENSMUSG00000116033	1460	1460	1460	1460
ENSMUSG00000022999	1081	671	2548	4338
ENSMUSG00000023004	1134	1134	1743	1875
ENSMUSG00000116358	899	899	899	899
ENSMUSG00000116223	942	942	1345	1535
ENSMUSG00000116494	1116	1116	1116	1116
ENSMUSG00000072235	1803	1803	1803	1803
ENSMUSG00000097587	1457	814	5157	6788
ENSMUSG00000120371	730	730	730	730
ENSMUSG00000064081	313	313	313	313
ENSMUSG00000043091	1381	1381	1982	2287
ENSMUSG00000023484	1469	1809	1863	1999
ENSMUSG00000116371	478	478	478	478
ENSMUSG00000032783	1290	842	2639	3520
ENSMUSG00000098698	61	61	61	61
ENSMUSG00000001076	1474	1474	1474	1474
ENSMUSG00000038009	972	972	1564	1850
ENSMUSG00000033669	2244	2556	4356	5816
ENSMUSG00000055041	1096	1037	1331	1396
ENSMUSG00000018008	1176	803	3110	7552
ENSMUSG00000043460	3347	2756	7537	8112
ENSMUSG00000116260	503	503	503	503
ENSMUSG00000018169	901	711	1865	2839
ENSMUSG00000033170	2825	3220	4726	4952
ENSMUSG00000116499	593	593	593	593
ENSMUSG00000049521	2560	2560	2560	2560
ENSMUSG00000043501	592	592	592	592
ENSMUSG00000097085	1570	1570	1570	1570
ENSMUSG00000033128	1558	860	3034	3765
ENSMUSG00000099267	74	74	74	74
ENSMUSG00000116069	2762	2762	2762	2762
ENSMUSG00000022436	1374	1840	2375	2858
ENSMUSG00000084864	458	458	458	458
ENSMUSG00000116165	2001	2001	2001	2001
ENSMUSG00000068220	714	714	800	903
ENSMUSG00000121150	467	467	467	467
ENSMUSG00000023027	781	604	2365	3060
ENSMUSG00000121144	1943	1943	1943	1943
ENSMUSG00000045631	1146	1146	1362	1635
ENSMUSG00000116182	281	281	281	281
ENSMUSG00000054619	820	708	1946	2595
ENSMUSG00000058057	1652	1652	1652	1652
ENSMUSG00000093789	1144	1144	1501	1501
ENSMUSG00000056487	1800	1800	1800	1804
ENSMUSG00000093550	531	531	555	612
ENSMUSG00000023030	1343	709	4415	6354
ENSMUSG00000087444	2464	2464	2608	3366
ENSMUSG00002076914	110	110	110	110
ENSMUSG00000097827	2312	2312	2312	2312
ENSMUSG00000037353	1595	1687	2917	4847
ENSMUSG00000044636	4375	4375	4375	4375
ENSMUSG00000009733	1697	1903	3302	8063
ENSMUSG00000098620	898	898	898	898
ENSMUSG00000116180	2563	2563	2563	2563
ENSMUSG00000116164	671	671	671	671
ENSMUSG00000097093	824	858	1009	1090
ENSMUSG00000000346	967	646	2135	2900
ENSMUSG00000053559	771	733	1135	1464
ENSMUSG00000098112	1190	1166	2036	2704
ENSMUSG00000098527	67	67	67	67
ENSMUSG00000023031	639	600	1108	2306
ENSMUSG00000037280	3446	3796	3798	3871
ENSMUSG00000090062	892	726	1389	1968
ENSMUSG00000116504	1183	1010	2139	2256
ENSMUSG00000115848	1347	1347	1347	1347
ENSMUSG00000115621	937	937	937	937
ENSMUSG00000089804	999	1125	1409	1504
ENSMUSG00000022286	2538	2658	4947	8613
ENSMUSG00000089949	664	664	664	664
ENSMUSG00000089811	821	821	821	821
ENSMUSG00000051359	1897	1425	3733	8581
ENSMUSG00000101671	347	347	347	347
ENSMUSG00002076649	126	126	126	126
ENSMUSG00000086992	850	678	1825	2841
ENSMUSG00000084316	1447	1447	1447	1447
ENSMUSG00000022288	587	587	587	587
ENSMUSG00000115157	586	586	586	586
ENSMUSG00000084382	473	473	473	473
ENSMUSG00000115095	2805	2805	2805	2805
ENSMUSG00000080425	120	120	120	120
ENSMUSG00000086125	810	810	810	810
ENSMUSG00000086313	817	817	817	817
ENSMUSG00000113558	1056	1056	1056	1056
ENSMUSG00000095440	4334	4334	4462	4462
ENSMUSG00000047034	972	902	1499	1836
ENSMUSG00000000530	1514	1818	3640	4265
ENSMUSG00000087690	448	448	448	448
ENSMUSG00000000532	4418	4418	4418	4418
ENSMUSG00000106563	63	63	63	63
ENSMUSG00000097915	1288	1337	1611	2692
ENSMUSG00000115944	583	583	583	583
ENSMUSG00000000531	2033	2033	2033	2033
ENSMUSG00000023034	1566	1685	2553	3509
ENSMUSG00000121015	2740	2740	2740	2740
ENSMUSG00000037204	799	605	1270	1597
ENSMUSG00000075408	1947	1947	1947	1947
ENSMUSG00000116395	2476	2476	2476	2476
ENSMUSG00000116114	1368	1396	2534	3994
ENSMUSG00000037185	2525	2811	3919	6393
ENSMUSG00000088459	83	83	83	83
ENSMUSG00000116116	777	777	777	777
ENSMUSG00000116030	382	382	382	382
ENSMUSG00000023039	1868	690	4094	7049
ENSMUSG00000047641	2278	2278	2278	2278
ENSMUSG00000063971	902	902	902	902
ENSMUSG00000067615	1257	1257	1843	2119
ENSMUSG00000115328	595	595	595	595
ENSMUSG00000022376	6041	6900	6990	8152
ENSMUSG00000072541	611	611	611	611
ENSMUSG00000115677	494	494	494	494
ENSMUSG00000023017	1833	1373	4114	5740
ENSMUSG00000023018	1153	712	3307	4026
ENSMUSG00000116250	739	739	739	739
ENSMUSG00000115938	252	252	252	252
ENSMUSG00000089671	702	702	702	702
ENSMUSG00000023019	1611	1515	2861	2961
ENSMUSG00000023020	1249	1249	2090	2326
ENSMUSG00000023021	1484	1383	2775	3542
ENSMUSG00000090406	928	928	928	928
ENSMUSG00000065643	107	107	107	107
ENSMUSG00000092014	294	294	294	294
ENSMUSG00000090500	591	591	591	591
ENSMUSG00000115030	408	408	408	408
ENSMUSG00000115053	97	97	97	97
ENSMUSG00000060311	758	758	758	758
ENSMUSG00000116074	265	265	265	265
ENSMUSG00000115448	728	728	728	728
ENSMUSG00002075939	101	101	101	101
ENSMUSG00000036925	731	731	823	1046
ENSMUSG00000120239	588	588	588	588
ENSMUSG00000120561	484	484	484	484
ENSMUSG00000121046	377	377	377	377
ENSMUSG00000116294	1292	1292	1292	1292
ENSMUSG00000115928	1763	1763	1763	1763
ENSMUSG00000022332	1503	1542	2861	3662
ENSMUSG00000116092	239	239	239	239
ENSMUSG00000038679	4686	3627	9859	13126
ENSMUSG00000084458	90	90	90	90
ENSMUSG00000115339	1505	1505	1505	1505
ENSMUSG00000022583	847	847	877	878
ENSMUSG00000099467	387	387	387	387
ENSMUSG00000101289	412	412	412	412
ENSMUSG00000099414	229	229	229	229
ENSMUSG00000101075	351	351	351	351
ENSMUSG00000100375	379	379	379	379
ENSMUSG00000102028	414	414	414	414
ENSMUSG00000121494	696	775	951	1606
ENSMUSG00000053168	435	435	435	435
ENSMUSG00000093626	430	430	430	430
ENSMUSG00000116365	413	413	413	413
ENSMUSG00000116222	420	420	420	420
ENSMUSG00000116155	922	922	922	922
ENSMUSG00000022577	1036	906	1813	3239
ENSMUSG00000022579	936	862	1652	2554
ENSMUSG00000047003	3304	2173	8270	8595
ENSMUSG00000115969	2847	2847	2847	2847
ENSMUSG00000000934	1123	754	1903	2043
ENSMUSG00000085523	810	810	810	810
ENSMUSG00000022580	1810	2039	3360	4302
ENSMUSG00000047591	2739	2739	2739	2739
ENSMUSG00000075600	1581	809	3362	3509
ENSMUSG00000077416	131	131	131	131
ENSMUSG00000055762	1111	793	2856	6478
ENSMUSG00000022558	2627	1244	9830	16468
ENSMUSG00000048385	4380	4380	4380	4380
ENSMUSG00000018893	753	739	1104	1492
ENSMUSG00000033576	1223	995	2314	4498
ENSMUSG00000119572	107	107	107	107
ENSMUSG00000033565	1609	1053	6907	8114
ENSMUSG00000097267	1037	1037	1045	1492
ENSMUSG00000116298	2071	2071	2071	2071
ENSMUSG00000116185	2476	2476	2476	2476
ENSMUSG00000089242	146	146	146	146
ENSMUSG00000120280	734	734	734	734
ENSMUSG00000116413	802	802	802	802
ENSMUSG00000010601	1449	1431	2390	3029
ENSMUSG00000093458	512	512	512	512
ENSMUSG00000057346	1936	1528	4246	5953
ENSMUSG00000091135	519	519	519	519
ENSMUSG00000018126	1240	1058	2276	2728
ENSMUSG00000042632	1641	863	3365	5434
ENSMUSG00000092494	1742	1742	1742	1742
ENSMUSG00000042622	1591	1887	1958	2594
ENSMUSG00000121075	889	889	889	889
ENSMUSG00000009035	1672	768	3627	4702
ENSMUSG00000088901	73	73	73	73
ENSMUSG00000022433	1029	654	3174	6591
ENSMUSG00000085802	3778	3778	3778	3778
ENSMUSG00002076976	91	91	91	91
ENSMUSG00000116081	2448	2448	2448	2448
ENSMUSG00000044216	2152	2152	2152	2152
ENSMUSG00000116243	2193	2193	2193	2193
ENSMUSG00000010830	1411	1411	1411	1411
ENSMUSG00000055065	3914	4052	4732	7643
ENSMUSG00000120620	599	599	599	599
ENSMUSG00000022429	1426	1772	2219	2435
ENSMUSG00002075011	126	126	126	126
ENSMUSG00000022428	767	767	1147	1228
ENSMUSG00000090964	577	577	577	577
ENSMUSG00000018040	1378	759	4363	5411
ENSMUSG00000041815	1836	1615	3299	5681
ENSMUSG00000065176	151	151	151	151
ENSMUSG00000018042	2317	2422	2547	4298
ENSMUSG00000116508	2489	2489	2489	2489
ENSMUSG00000116338	1684	1684	1684	1684
ENSMUSG00000047878	1200	1174	2092	2278
ENSMUSG00000116416	150	150	150	150
ENSMUSG00000054277	1350	963	2619	3841
ENSMUSG00000075511	2250	2270	4969	6112
ENSMUSG00000016664	1742	840	3693	4903
ENSMUSG00000049414	438	438	438	438
ENSMUSG00000022442	1651	1936	2060	2911
ENSMUSG00002075436	77	77	77	77
ENSMUSG00000120415	746	679	1237	1509
ENSMUSG00000016758	869	796	1335	1591
ENSMUSG00000116217	538	538	538	538
ENSMUSG00000048755	766	616	1917	2462
ENSMUSG00000041736	694	694	837	1051
ENSMUSG00000016757	2686	3575	3774	4039
ENSMUSG00000121132	2435	2435	2435	2435
ENSMUSG00000055745	4426	4426	4426	4426
ENSMUSG00000116409	585	585	585	585
ENSMUSG00000036106	1774	1774	1830	1917
ENSMUSG00000078954	1123	1007	2446	3525
ENSMUSG00000116249	2227	2227	2278	2590
ENSMUSG00000037525	2952	2952	4628	4652
ENSMUSG00000115863	401	401	401	401
ENSMUSG00000023011	3852	2743	11480	12520
ENSMUSG00000096448	475	475	475	475
ENSMUSG00000023013	1419	1419	1419	1419
ENSMUSG00000044217	1245	1415	1797	2599
ENSMUSG00000043144	1743	1743	2060	2423
ENSMUSG00000023015	1322	768	4475	7079
