gene	mean	median	longest_isoform	merged
ENSG00000185722	2787	2145	7506	14224
ENSG00000074755	2785	2667	11466	15888
ENSG00000167193	2436	2533	3850	4064
ENSG00000274363	740	740	740	740
ENSG00000262961	797	797	797	797
ENSG00000263165	512	512	512	512
ENSG00000141040	2214	636	7639	7997
ENSG00000284837	1821	1821	1821	1821
ENSG00000286430	820	820	820	820
ENSG00000263219	1738	1738	1738	1738
ENSG00000265511	795	795	795	795
ENSG00000286743	2184	2184	2184	2184
ENSG00000285471	759	759	759	759
ENSG00000181350	3020	3157	3249	3735
ENSG00000239223	371	371	371	371
ENSG00000109046	1406	834	5105	8602
ENSG00000133027	742	708	1050	1720
ENSG00000279825	2673	2673	2673	2673
ENSG00000261868	1327	1327	1327	1327
ENSG00000279200	1703	1703	1703	1703
ENSG00000213664	431	431	431	431
ENSG00000283417	2396	2396	2396	2396
ENSG00000265683	727	727	727	727
ENSG00000266803	689	689	689	689
ENSG00000279674	5984	5984	5984	5984
ENSG00000108582	1978	625	9372	12510
ENSG00000108578	964	769	2307	5119
ENSG00000261020	4710	4710	4710	4710
ENSG00000265356	1844	1844	1844	1844
ENSG00000198783	1452	1452	2238	2238
ENSG00000126653	985	582	2506	4806
ENSG00000167693	1125	786	3045	5889
ENSG00000266987	360	360	360	360
ENSG00000278860	401	401	401	401
ENSG00000265697	563	563	563	563
ENSG00000265453	322	322	322	322
ENSG00000266919	94	94	94	94
ENSG00000006125	1893	1187	5702	7591
ENSG00000132141	1834	1680	3353	4285
ENSG00000264431	1507	1507	1507	1507
ENSG00000263435	323	323	323	323
ENSG00000226049	3192	3192	3192	3192
ENSG00000264643	307	307	307	307
ENSG00000005156	1609	768	8382	12901
ENSG00000283381	256	256	256	256
ENSG00000264174	662	662	662	662
ENSG00000278540	2655	772	10013	13022
ENSG00000265115	561	561	561	561
ENSG00000265689	372	372	372	372
ENSG00000264622	469	469	469	469
ENSG00000108599	1033	565	4063	4839
ENSG00000108576	3879	4247	6604	6983
ENSG00000285559	972	972	972	972
ENSG00000275480	248	248	248	248
ENSG00000264125	697	697	697	697
ENSG00000265646	1347	1347	1347	1347
ENSG00000265739	546	546	546	546
ENSG00000264930	316	316	316	316
ENSG00000172301	772	868	1062	1379
ENSG00000235554	1034	1034	1034	1034
ENSG00000131471	2069	2392	4011	4524
ENSG00000263433	397	397	397	397
ENSG00000131482	1713	1042	4164	4365
ENSG00000182271	1175	1175	1226	1228
ENSG00000126581	1077	632	4865	6414
ENSG00000176563	1390	904	3252	3347
ENSG00000197566	1984	605	4241	5093
ENSG00000265046	397	397	397	397
ENSG00000264837	823	823	823	823
ENSG00000126562	1846	1099	4199	5287
ENSG00000223979	564	564	564	564
ENSG00000108848	1056	594	6987	8136
ENSG00000108651	1294	694	4330	6388
ENSG00000249870	332	332	332	332
ENSG00000248883	307	307	307	307
ENSG00000131480	2624	2624	2677	2677
ENSG00000154945	1860	848	4166	4831
ENSG00000278963	2151	2151	2151	2151
ENSG00000108798	1255	1247	1718	2272
ENSG00000233380	882	882	882	882
ENSG00000173714	2805	2805	3417	3800
ENSG00000243521	905	905	905	905
ENSG00000183978	1077	1077	1374	1931
ENSG00000167083	767	836	993	1689
ENSG00000249658	585	585	585	585
ENSG00000108846	1655	785	5693	9615
ENSG00000263990	488	488	488	488
ENSG00000262006	492	492	492	492
ENSG00000011260	805	592	1876	2703
ENSG00000262967	670	670	670	670
ENSG00000248702	286	286	286	286
ENSG00000141200	2267	2267	2267	2267
ENSG00000262518	768	768	768	768
ENSG00000154975	1898	2276	3179	4437
ENSG00000011052	1036	1021	1193	1241
ENSG00000271239	627	627	627	627
ENSG00000154229	2851	1733	8964	11175
ENSG00000266501	419	419	419	419
ENSG00000240995	468	468	468	468
ENSG00000141198	1180	754	2442	7275
ENSG00000266765	419	419	419	419
ENSG00000264907	545	545	545	545
ENSG00000267109	734	734	734	734
ENSG00000262384	482	482	482	482
ENSG00000279743	2138	2138	2138	2138
ENSG00000141232	1531	1467	2238	2521
ENSG00000249383	1436	1436	1723	1992
ENSG00000264895	2170	2170	2170	2170
ENSG00000263199	495	495	495	495
ENSG00000250976	156	156	156	156
ENSG00000069188	4613	4638	11079	11963
ENSG00000288006	1799	1799	1799	1799
ENSG00000267471	349	349	349	349
ENSG00000265927	530	530	583	1027
ENSG00000249982	650	650	650	650
ENSG00000263125	485	485	485	485
ENSG00000187504	746	746	746	746
ENSG00000180901	1374	815	3657	5279
ENSG00000166260	1456	1054	3244	7103
ENSG00000264750	173	173	173	173
ENSG00000263189	2389	2389	2389	2389
ENSG00000264985	2843	2415	4315	4838
ENSG00000285822	1157	1157	1157	1157
ENSG00000264172	599	599	599	599
ENSG00000261965	373	373	373	373
ENSG00000229330	484	484	484	484
ENSG00000141570	1443	721	3752	4125
ENSG00000159217	2110	761	8796	9631
ENSG00000263252	708	708	708	708
ENSG00000279059	1667	1667	1667	1667
ENSG00000011258	2622	2163	5365	7184
ENSG00000262271	1183	1183	1183	1183
ENSG00000275710	206	206	206	206
ENSG00000279089	3213	3213	3213	3213
ENSG00000141568	1720	782	5243	9986
ENSG00000279143	3504	3504	3504	3504
ENSG00000154265	2533	1774	8252	13158
ENSG00000166263	3191	1667	15590	18055
ENSG00000173838	1767	1547	3338	4920
ENSG00000267440	1476	1476	1476	1476
ENSG00000141179	1856	1914	3932	5808
ENSG00000260785	1285	1115	2096	2887
ENSG00000166292	1023	645	1962	2906
ENSG00000251812	99	99	99	99
ENSG00000206730	109	109	109	109
ENSG00000273948	157	157	157	157
ENSG00000274836	161	161	161	161
ENSG00000207132	102	102	102	102
ENSG00000201255	104	104	104	104
ENSG00000263583	87	87	87	87
ENSG00000252112	64	64	64	64
ENSG00000222679	107	107	107	107
ENSG00000274663	87	87	87	87
ENSG00000275006	102	102	102	102
ENSG00000274284	102	102	102	102
ENSG00000283935	94	94	94	94
ENSG00000252039	98	98	98	98
ENSG00000278447	64	64	64	64
ENSG00000284399	75	75	75	75
ENSG00000278672	81	81	81	81
ENSG00000201340	117	117	117	117
ENSG00000273500	109	109	109	109
ENSG00000252685	104	104	104	104
ENSG00000251698	115	115	115	115
ENSG00000207943	97	97	97	97
ENSG00000251809	329	329	329	329
ENSG00000238759	63	63	63	63
ENSG00000212149	128	128	128	128
ENSG00000266967	675	648	1320	3704
ENSG00000108825	1342	1670	2150	2383
ENSG00000279917	2546	2546	2546	2546
ENSG00000279361	1200	1200	1200	1200
ENSG00000130935	1096	612	2844	4615
ENSG00000200394	131	131	131	131
ENSG00000266858	862	862	862	862
ENSG00000213179	541	541	541	541
ENSG00000266717	709	709	709	709
ENSG00000279573	1978	1978	1978	1978
ENSG00000279880	2139	2139	2139	2139
ENSG00000265052	275	275	275	275
ENSG00000266117	471	471	471	471
ENSG00000278730	2921	2921	2921	2921
ENSG00000274561	446	446	446	446
ENSG00000277476	2735	2735	2735	2735
ENSG00000267352	930	930	930	930
ENSG00000278740	619	619	619	619
ENSG00000267731	2919	2919	2919	2919
ENSG00000267472	676	676	676	676
ENSG00000070540	1105	828	1908	3403
ENSG00000207561	98	98	98	98
ENSG00000072210	2127	1967	5084	15331
ENSG00000275982	94	94	94	94
ENSG00000252349	91	91	91	91
ENSG00000262681	3370	3370	3370	3370
ENSG00000108602	1115	859	2144	3878
ENSG00000083290	1879	594	9149	9868
ENSG00000231096	390	390	390	390
ENSG00000279251	418	418	418	418
ENSG00000276406	122	122	122	122
ENSG00000270091	578	578	681	698
ENSG00000279555	2098	2098	2098	2098
ENSG00000279281	2074	2074	2074	2074
ENSG00000266100	563	563	563	563
ENSG00000280028	587	587	587	587
ENSG00000263499	1412	1412	1412	1412
ENSG00000242889	286	286	286	286
ENSG00000238447	64	64	64	64
ENSG00000166329	805	805	805	805
ENSG00000222976	284	284	284	284
ENSG00000181610	1852	643	5609	6379
ENSG00000214860	1315	1315	1979	2040
ENSG00000267441	589	589	589	589
ENSG00000204471	1075	1075	1075	1075
ENSG00000266162	112	112	112	112
ENSG00000227919	108	108	108	108
ENSG00000267492	166	166	166	166
ENSG00000230662	2665	2665	2665	2665
ENSG00000171916	1218	1117	2947	4754
ENSG00000227689	254	254	254	254
ENSG00000227077	210	210	210	210
ENSG00000276532	303	303	303	303
ENSG00000262262	352	352	352	352
ENSG00000287058	474	474	474	474
ENSG00000174977	1348	1348	1348	1348
ENSG00000224126	497	497	497	497
ENSG00000265693	130	130	130	130
ENSG00000171931	2813	3401	3456	4388
ENSG00000171928	1378	1064	3298	5746
ENSG00000265478	985	985	985	985
ENSG00000274747	303	303	303	303
ENSG00000201489	101	101	101	101
ENSG00000277957	3519	3519	3519	3519
ENSG00000264772	4554	4554	4554	4554
ENSG00000209582	135	135	135	135
ENSG00000238917	142	142	142	142
ENSG00000277985	137	137	137	137
ENSG00000129226	1237	1298	1771	2163
ENSG00000129255	830	809	1645	3290
ENSG00000129194	1154	1093	1320	1465
ENSG00000129214	854	801	1382	1971
ENSG00000141504	810	784	1563	1643
ENSG00000129244	1492	580	3341	3464
ENSG00000108947	3216	3216	3216	3216
ENSG00000262628	939	939	939	939
ENSG00000262085	994	994	994	994
ENSG00000142163	948	948	948	948
ENSG00000252283	102	102	102	102
ENSG00000240873	168	168	168	168
ENSG00000267644	721	721	721	721
ENSG00000263788	295	295	295	295
ENSG00000264486	776	776	776	776
ENSG00000109084	1344	1075	2463	2929
ENSG00000109079	1234	580	3570	3889
ENSG00000004142	2097	2097	2670	2670
ENSG00000244045	903	635	3082	4559
ENSG00000258924	1050	1050	1050	1050
ENSG00000284532	81	81	81	81
ENSG00000273171	851	851	851	851
ENSG00000109072	912	609	1626	1904
ENSG00000277450	307	307	307	307
ENSG00000279532	629	629	629	629
ENSG00000197879	1919	592	4931	7806
ENSG00000132376	1004	608	3194	5173
ENSG00000243704	299	299	299	299
ENSG00000167705	1082	1054	1560	1892
ENSG00000185561	5884	5884	5884	5884
ENSG00000283824	85	85	85	85
ENSG00000167711	1819	2249	2284	2345
ENSG00000132386	721	730	1438	2990
ENSG00000186532	1516	746	4405	6798
ENSG00000132383	1676	630	4847	5492
ENSG00000108958	408	408	408	408
ENSG00000187870	1052	1052	1052	1052
ENSG00000218454	370	370	370	370
ENSG00000213671	1264	1264	1264	1264
ENSG00000226549	1081	1081	1081	1081
ENSG00000264215	1514	1514	1514	1514
ENSG00000264662	379	379	379	379
ENSG00000252483	107	107	107	107
ENSG00000265790	742	742	742	742
ENSG00000265099	322	322	322	322
ENSG00000244456	246	246	246	246
ENSG00000226101	1724	1732	2683	4848
ENSG00000125398	3931	3931	3931	3931
ENSG00000288605	865	821	1041	2177
ENSG00000185294	2187	2187	2187	2187
ENSG00000279685	3016	3016	3016	3016
ENSG00000262881	759	759	759	759
ENSG00000274883	278	278	278	278
ENSG00000256762	445	445	445	445
ENSG00000262372	304	304	304	304
ENSG00000238723	102	102	102	102
ENSG00000277478	84	84	84	84
ENSG00000121067	1376	932	2985	6506
ENSG00000121073	998	825	2487	5898
ENSG00000121104	898	726	2329	3800
ENSG00000235183	327	327	327	327
ENSG00000249176	698	698	698	698
ENSG00000199492	102	102	102	102
ENSG00000064195	1718	1718	2602	2715
ENSG00000141577	2298	2595	3673	3966
ENSG00000224877	472	465	741	1339
ENSG00000157637	1598	896	4491	7907
ENSG00000279187	2482	2482	2482	2482
ENSG00000274833	352	352	352	352
ENSG00000279692	1536	1536	1536	1536
ENSG00000266392	63	63	63	63
ENSG00000266189	85	85	85	85
ENSG00000263271	424	424	424	424
ENSG00000229848	572	572	783	957
ENSG00000185504	2031	1101	3822	5353
ENSG00000207021	113	113	113	113
ENSG00000240505	1152	1266	1978	3554
ENSG00000230709	2201	2201	2201	2201
ENSG00000225442	1058	1058	1058	1058
ENSG00000263624	1231	1231	1231	1231
ENSG00000206859	107	107	107	107
ENSG00000243370	336	336	336	336
ENSG00000278864	1754	1754	1754	1754
ENSG00000179598	2578	2578	2578	2578
ENSG00000264187	1693	1693	1693	1693
ENSG00000154803	1639	1239	3667	9786
ENSG00000266498	686	686	686	686
ENSG00000226359	877	877	877	877
ENSG00000141030	852	738	1814	2972
ENSG00000205309	1042	895	1635	1961
ENSG00000215030	636	636	636	636
ENSG00000230865	515	515	515	515
ENSG00000201741	79	79	79	79
ENSG00000141026	1474	679	3351	5985
ENSG00000108551	1576	1576	1748	1748
ENSG00000131469	706	584	1872	2026
ENSG00000167080	4127	1906	8657	8961
ENSG00000181291	4057	5631	5806	6115
ENSG00000068079	689	560	1232	1958
ENSG00000182575	4119	5194	5635	5635
ENSG00000167740	1148	997	1969	2182
ENSG00000167703	1787	769	8133	10605
ENSG00000133030	2527	844	15419	18404
ENSG00000187838	1504	1689	2310	2833
ENSG00000262481	1399	1238	2557	2557
ENSG00000205544	453	446	511	667
ENSG00000169992	2560	2477	4980	5717
ENSG00000262880	1975	1975	1975	1975
ENSG00000181323	1018	1018	1018	1018
ENSG00000184560	1468	1468	1650	1650
ENSG00000283439	2082	2082	3695	3695
ENSG00000286007	556	556	556	556
ENSG00000181284	1971	1971	1981	2137
ENSG00000161958	1680	1652	2578	5080
ENSG00000263301	330	330	330	330
ENSG00000272884	5553	5553	5553	5553
ENSG00000170175	1447	1359	2560	4332
ENSG00000167874	692	692	874	874
ENSG00000182224	1273	588	3489	3980
ENSG00000280046	7141	7141	7141	7141
ENSG00000252835	139	139	139	139
ENSG00000262730	348	348	348	348
ENSG00000170043	561	561	812	1171
ENSG00000170037	1647	917	3996	6236
ENSG00000262492	430	430	430	430
ENSG00000132518	2110	2110	3680	4022
ENSG00000279174	3052	3052	3052	3052
ENSG00000179593	2490	2605	2944	3011
ENSG00000275011	1305	1305	1305	1305
ENSG00000179477	1072	767	2515	2746
ENSG00000264005	92	92	92	92
ENSG00000179111	1008	678	1694	1880
ENSG00000284117	78	78	78	78
ENSG00000263620	460	460	460	460
ENSG00000179029	1136	830	2358	3943
ENSG00000200463	134	134	134	134
ENSG00000283160	60	60	60	60
ENSG00000196544	1836	1836	1836	1836
ENSG00000279152	756	756	756	756
ENSG00000178999	814	758	1254	2241
ENSG00000178921	1429	570	5369	6471
ENSG00000269947	674	674	674	674
ENSG00000125434	1611	1573	2785	3952
ENSG00000108961	864	807	1140	1420
ENSG00000271029	398	398	398	398
ENSG00000198844	1840	714	4196	5292
ENSG00000212206	137	137	137	137
ENSG00000184650	916	879	1180	1352
ENSG00000263809	3087	3087	3087	3087
ENSG00000161970	582	563	1002	2476
ENSG00000252363	64	64	64	64
ENSG00000270606	492	492	492	492
ENSG00000244604	347	347	347	347
ENSG00000161973	999	1087	1373	1756
ENSG00000185156	2256	2256	2256	2256
ENSG00000276231	3245	3291	3392	3565
ENSG00000065320	3343	3343	5986	6415
ENSG00000262966	5672	5672	5672	5672
ENSG00000273816	232	232	232	232
ENSG00000170310	571	574	830	3455
ENSG00000263708	259	259	259	259
ENSG00000225751	715	715	715	715
ENSG00000262815	513	513	513	513
ENSG00000263051	235	235	235	235
ENSG00000271851	2374	2374	2374	2374
ENSG00000166596	1047	633	2266	3066
ENSG00000241654	581	581	581	581
ENSG00000265349	212	212	212	212
ENSG00000154914	3014	3462	4185	5084
ENSG00000262296	195	195	195	195
ENSG00000282882	1600	1600	1600	1600
ENSG00000278944	202	202	202	202
ENSG00000283025	2884	2884	2884	2884
ENSG00000065325	2301	2244	4196	5696
ENSG00000265593	559	559	559	559
ENSG00000109047	1589	1589	2469	2571
ENSG00000242692	471	471	471	471
ENSG00000006788	5992	5994	6067	6120
ENSG00000133020	6041	6041	6041	6041
ENSG00000264424	6016	6016	6016	6016
ENSG00000109061	6023	6023	6023	6023
ENSG00000125414	3046	2453	6078	6366
ENSG00000109063	1638	583	6032	6684
ENSG00000261433	541	541	541	541
ENSG00000133028	3082	1601	9577	10299
ENSG00000170222	1255	1207	1534	1945
ENSG00000187824	1016	534	2813	3215
ENSG00000240813	476	476	476	476
ENSG00000266114	575	575	575	575
ENSG00000284876	1400	1400	1400	1400
ENSG00000279542	343	343	343	343
ENSG00000233670	3457	3457	3457	3457
ENSG00000207242	106	106	106	106
ENSG00000244753	567	567	567	567
ENSG00000243346	293	293	293	293
ENSG00000285541	1906	1906	1906	1906
ENSG00000188803	5933	7390	7625	8577
ENSG00000264727	2607	2607	2607	2607
ENSG00000007174	2890	854	13711	16941
ENSG00000266368	463	463	463	463
ENSG00000065559	1407	948	3856	5709
ENSG00000252707	142	142	142	142
ENSG00000266297	98	98	98	98
ENSG00000263648	339	339	339	339
ENSG00000265400	718	718	718	718
ENSG00000286617	796	796	796	796
ENSG00000287462	875	875	875	875
ENSG00000265489	3679	3679	3679	3679
ENSG00000265503	75	75	75	75
ENSG00000280168	802	802	802	802
ENSG00000277621	390	390	390	390
ENSG00000263707	335	335	335	335
ENSG00000006744	1503	849	3767	7002
ENSG00000153976	2468	2468	4186	4287
ENSG00000221698	118	118	118	118
ENSG00000265494	1982	1982	1982	1982
ENSG00000266744	511	511	511	511
ENSG00000006695	2333	1537	4948	6756
ENSG00000252305	180	180	180	180
ENSG00000223510	717	717	779	779
ENSG00000262786	1885	1885	1885	1885
ENSG00000125430	4088	4088	5369	5369
ENSG00000266709	1652	1652	1652	1652
ENSG00000266378	2140	2140	2140	2140
ENSG00000230897	459	459	459	459
ENSG00000226130	232	232	232	232
ENSG00000226156	458	458	458	458
ENSG00000259944	767	767	767	767
ENSG00000287307	4429	4429	4429	4429
ENSG00000161542	1120	912	3435	6747
ENSG00000251779	98	98	98	98
ENSG00000207169	107	107	107	107
ENSG00000267518	321	321	321	321
ENSG00000176170	1476	1797	2502	4416
ENSG00000175931	2359	2068	5377	6413
ENSG00000242931	708	708	708	708
ENSG00000161544	1047	830	1962	2753
ENSG00000214140	1186	804	3372	5294
ENSG00000267543	570	570	570	570
ENSG00000272386	399	399	399	399
ENSG00000274091	78	78	78	78
ENSG00000199961	84	84	84	84
ENSG00000278261	72	72	72	72
ENSG00000070731	764	687	1904	3002
ENSG00000267078	1449	1449	1449	1449
ENSG00000267084	189	189	189	189
ENSG00000286750	516	516	516	516
ENSG00000070526	1159	667	2657	3396
ENSG00000199735	103	103	103	103
ENSG00000212418	96	96	96	96
ENSG00000274051	181	181	181	181
ENSG00000267168	479	479	479	479
ENSG00000283805	99	99	99	99
ENSG00000200257	104	104	104	104
ENSG00000129667	1398	621	3599	7055
ENSG00000234912	1147	827	3265	6087
ENSG00000129657	1632	652	5500	10356
ENSG00000275143	187	187	187	187
ENSG00000284250	81	81	81	81
ENSG00000222808	114	114	114	114
ENSG00000262870	294	294	294	294
ENSG00000265121	597	597	597	597
ENSG00000264060	71	71	71	71
ENSG00000200651	105	105	105	105
ENSG00000279801	2464	2464	2464	2464
ENSG00000267263	768	768	768	768
ENSG00000267466	1767	1767	1767	1767
ENSG00000271222	325	325	325	325
ENSG00000267384	177	177	177	177
ENSG00000180336	1848	558	4610	8611
ENSG00000180329	1530	2058	2114	2855
ENSG00000267160	2569	2569	2569	2569
ENSG00000279879	3483	3483	3483	3483
ENSG00000161692	1604	1371	3015	7146
ENSG00000264251	270	270	270	270
ENSG00000240305	838	838	838	838
ENSG00000073670	2972	2858	4614	4813
ENSG00000182963	2995	1906	7692	8716
ENSG00000131097	489	470	650	872
ENSG00000108883	1319	581	4326	10153
ENSG00000167131	1271	849	3442	3895
ENSG00000186185	2863	3328	4217	4717
ENSG00000267334	1028	1028	1028	1028
ENSG00000267788	259	259	259	259
ENSG00000265692	1810	1810	1810	1810
ENSG00000260563	1195	1195	1195	1195
ENSG00000141574	874	712	2003	2909
ENSG00000182459	1935	1935	1935	1935
ENSG00000278964	848	848	848	848
ENSG00000181396	1364	882	4249	6404
ENSG00000264812	680	680	680	680
ENSG00000279066	1813	1813	1813	1813
ENSG00000287193	1303	1303	1303	1303
ENSG00000279744	1655	1655	1655	1655
ENSG00000266445	838	838	838	838
ENSG00000266236	769	769	769	769
ENSG00000265110	70	70	70	70
ENSG00000279660	1329	1329	1329	1329
ENSG00000125409	974	748	1820	2600
ENSG00000200437	107	107	107	107
ENSG00000279567	555	555	555	555
ENSG00000239888	305	305	305	305
ENSG00000109099	1701	1755	4161	10398
ENSG00000132507	1087	1256	1439	2685
ENSG00000132522	1045	980	1977	3089
ENSG00000261915	2460	2460	2571	2571
ENSG00000215041	2252	884	5207	6170
ENSG00000224647	1293	1293	1293	1293
ENSG00000072818	1069	603	4898	7420
ENSG00000263171	421	421	421	421
ENSG00000174282	5908	5908	5956	6132
ENSG00000262500	1439	1439	1439	1439
ENSG00000262539	1056	1056	1056	1056
ENSG00000265411	281	281	281	281
ENSG00000266497	470	470	470	470
ENSG00000265315	281	281	281	281
ENSG00000232300	2183	2183	2183	2183
ENSG00000263934	699	699	699	699
ENSG00000264940	581	581	581	581
ENSG00000263206	1341	1341	1341	1341
ENSG00000281856	854	854	1173	1452
ENSG00000221540	69	69	69	69
ENSG00000166484	1498	736	4533	5196
ENSG00000166482	1430	1820	1932	2102
ENSG00000287196	501	501	501	501
ENSG00000128482	1154	547	3174	3652
ENSG00000227078	520	520	520	520
ENSG00000283675	64	64	64	64
ENSG00000189343	883	883	883	883
ENSG00000231477	543	543	543	543
ENSG00000228331	586	586	586	586
ENSG00000185527	656	526	988	1095
ENSG00000204237	859	803	1600	1600
ENSG00000185298	1047	799	2095	2389
ENSG00000277784	113	113	113	113
ENSG00000262814	1009	1009	1009	1009
ENSG00000262660	1922	1922	1922	1922
ENSG00000183048	1228	1210	1946	2621
ENSG00000186765	1320	1551	1684	2038
ENSG00000108469	1449	816	3710	8766
ENSG00000259120	1003	1003	1140	1149
ENSG00000161526	1101	869	2786	8133
ENSG00000264829	352	352	352	352
ENSG00000264270	434	434	566	637
ENSG00000132475	1062	783	2787	6134
ENSG00000283853	87	87	87	87
ENSG00000132478	1156	655	3890	5540
ENSG00000266980	890	890	890	890
ENSG00000132471	1230	928	3718	5399
ENSG00000132481	1040	720	2269	3145
